,wheat_mass,Longitude,Latitude
1740,8174.9,5.585938236773293,48.77672456199293
1741,8045.1,5.585926725451317,48.77673605937788
1742,6944.2,5.585915214129341,48.77674743823048
1743,7760.3,5.585904062536177,48.77675905413986
1744,7806.1,5.585892731078606,48.77677043298724
1745,7844.8,5.585881399621036,48.7767820488913
1746,7708.8,5.585870607756684,48.77679366479267
1747,7911.4,5.58585981589233,48.77680528069134
1748,7529.1,5.585849203892384,48.7768171336464
1749,7782.9,5.585838591892437,48.77682886806917
1750,7436.1,5.585827800028084,48.77684060248918
1751,7544.8,5.585817547756949,48.7768524554359
1752,7495.5,5.585807115621408,48.77686430837983
1753,7676.8,5.585796863350273,48.77687627985036
1754,7683.6,5.585786611079137,48.77688813278865
1755,7570.6,5.585776538672408,48.77689951160679
1756,7652.6,5.585766286401273,48.77691136453961
1757,7379.5,5.585756213994544,48.7769233359989
1758,7113.9,5.585746321452221,48.77693530745535
1759,6968.8,5.585736069181086,48.776947278908935
1760,6881.2,5.585725457181139,48.77695901330127
1761,7609.1,5.585715025045598,48.77697086622004
1762,6901.9,5.585704592910057,48.77698283766515
1763,7229.2,5.585694700367734,48.77699480910741
1764,7625.0,5.585684448096598,48.7770068990759
1765,7651.6,5.585674555554275,48.77701898904148
1766,8013.5,5.585664663011952,48.77703119753318
1767,7502.0,5.58565513019844,48.77704340602191
1768,7851.5,5.5856455973849295,48.77705525892075
1769,7560.7,5.585636244435823,48.77706723034573
1770,7464.8,5.585626531757906,48.77707955735462
1771,8083.7,5.585617358673206,48.777091173187145
1772,8247.3,5.585607645995287,48.777103263132425
1773,7871.1,5.585598113181776,48.77711547160363
1774,7844.1,5.58558876023267,48.77712768007186
1775,8113.7,5.585579227419159,48.77713977000835
1776,7782.1,5.585569694605647,48.77715185994192
1777,7907.4,5.585559802063325,48.7771639498726
1778,7363.3,5.585550089385407,48.77717615832904
1779,7256.5,5.585540376707489,48.77718836678252
1780,7611.7,5.585530484165166,48.77720045670439
1781,7067.1,5.585520591622843,48.77721266515196
1782,7524.8,5.585511058809331,48.77722499212513
1783,7260.7,5.585501705860226,48.77723720056672
1784,7337.6,5.585492173046713,48.77724940900535
1785,7724.3,5.585482820097609,48.77726161744101
1786,7541.2,5.5854736470129085,48.777273825873706
1787,7943.1,5.585464653792615,48.777286152831856
1788,8148.1,5.585455120979103,48.77729836125858
1789,7363.3,5.585445408301186,48.777310569682335
1790,7411.2,5.585435875487673,48.77732254104644
1791,7479.6,5.585426342674163,48.777334630936
1792,7880.3,5.585416989725056,48.77734600965292
1793,7920.4,5.585407456911546,48.77735703278248
1794,7805.8,5.585397924098033,48.77736781885315
1795,8262.2,5.585388571148927,48.7773786049215
1796,8541.1,5.585380117521852,48.77738939098754
1797,8123.2,5.585371304165964,48.77740041410757
1798,8095.3,5.585362131081263,48.77741191133772
1799,8265.5,5.585352957996563,48.77742305298092
1800,8242.2,5.5853439647762695,48.77743443167781
1801,8337.6,5.585335511149194,48.77744533625989
1802,7870.6,5.585327237386523,48.77745671495172
1803,8440.4,5.585318424030636,48.77746809364098
1804,8136.8,5.585309610674748,48.77747959085563
1805,7755.1,5.585300617454453,48.77749096953969
1806,7951.1,5.585291804098564,48.77750234822118
1807,8675.5,5.585283170607082,48.77751384542798
1808,8187.0,5.585274537115601,48.77752546116001
1809,8217.0,5.585265723759712,48.77753743247286
1810,7813.8,5.5852567305394185,48.777549403782864
1811,7462.4,5.585247737319125,48.77756137509001
1812,7817.2,5.585238744098831,48.7775733463943
1813,7971.9,5.585229750878536,48.77758531769573
1814,8621.0,5.585220757658242,48.77759728899431
1815,8051.2,5.585211404709137,48.77760926029003
1816,8518.1,5.585201871895625,48.77762111305525
1817,8684.2,5.585192339082114,48.77763320287291
1818,8309.3,5.585182806268602,48.77764529268765
1819,7904.9,5.585172913726279,48.77765726397192
1820,8176.9,5.585163021183956,48.77766935378087
1821,7901.3,5.5851531286416325,48.7776815621144
1822,7884.1,5.585143236099309,48.77769388897242
1823,8488.8,5.58513316369258,48.77770609729998
1824,8138.4,5.58512309128585,48.77771842415199
1825,7893.3,5.58511301887912,48.77773075100096
1826,6838.5,5.585102946472391,48.77774307784691
1827,6949.8,5.585092874065662,48.7777552861625
1828,7812.3,5.585082621794528,48.777767494475135
1829,6997.3,5.585072729252204,48.77777993983933
1830,7257.4,5.585063196438693,48.77779226667319
1831,6826.1,5.585053663625181,48.777804830558445
1832,7039.8,5.585044850269293,48.777817631494905
1833,7380.4,5.585035857048999,48.77783007684665
1834,7939.6,5.5850265040998925,48.77784252219533
1835,7735.3,5.585017151150788,48.777855086068
1836,7945.0,5.585007978066088,48.77786764993752
1837,8761.0,5.584999704303417,48.77788045085796
1838,7694.3,5.584990351354312,48.77789289619415
1839,7858.9,5.584980818540799,48.77790546005421
1840,7653.2,5.584971285727288,48.77791778685725
1841,6627.4,5.584961393184964,48.77793011365727
1842,7502.7,5.584951680507047,48.77794244045426
1843,7208.5,5.58494196782913,48.77795476724823
1844,7159.4,5.584932075286806,48.7779667384587
1845,6668.5,5.584922362608889,48.77797894671991
1846,6173.4,5.584913009659783,48.77799091792461
1849,7932.7,5.5848871091853365,48.77802351277443
1850,7669.8,5.584879375015884,48.77803287638193
1852,9133.1,5.584859589931238,48.77805812255545
1853,8826.7,5.584852755083815,48.778067012050144
1854,9796.8,5.5848453806431735,48.77807566449013
1855,6958.0,5.584835667965255,48.77808443545518
1856,7510.2,5.584828473389021,48.77809427315739
1857,7843.3,5.584820019761944,48.778104822016665
1858,7292.6,5.584810666812838,48.77811655613841
1865,7817.8,5.584834229050008,48.77817842691682
1866,7046.1,5.584847718880448,48.77818174565373
1868,6333.4,5.5848808139311314,48.77819182038946
1869,6273.0,5.584898080914096,48.77819750965109
1870,6616.4,5.584915168032653,48.7782028433333
1871,6578.2,5.584932255151212,48.77820805848867
1872,6983.3,5.5849488026765535,48.77821327364351
1873,6601.2,5.584966789117142,48.77821813321911
1874,7416.1,5.5849844158289175,48.77822287426803
1875,7069.3,5.585001143218664,48.778228326473744
1876,7072.4,5.585017510879599,48.778234134257424
1877,7055.8,5.585033518811722,48.778240416145145
1878,7397.5,5.585049526743846,48.77824622392744
1879,6566.1,5.585066074269186,48.778251913182906
1880,7028.9,5.585081902336904,48.7782581950684
1881,6999.6,5.585097550540215,48.7782650695837
1882,7188.6,5.585113558472338,48.77827123294146
1883,7037.2,5.585129746268867,48.77827763335062
1884,7745.3,5.585145934065396,48.77828308555037
1885,7525.9,5.585162301726332,48.77828841922347
1886,7412.3,5.5851786693872665,48.77829375289601
1887,7630.9,5.585195396777014,48.77829920509402
1888,7687.5,5.58521212416676,48.77830453876541
1889,7557.9,5.585228851556506,48.77831010948826
1890,7757.1,5.58524485948863,48.77831556168449
1891,6813.4,5.585261586878376,48.77832089535414
1892,6379.5,5.585278314268123,48.77832646607517
1895,6217.1,5.58532777697974,48.77834294118269
1896,6252.0,5.585344504369488,48.77834827484944
1897,6277.6,5.585361411623641,48.77835372704152
1898,6512.0,5.585377959148981,48.77835906070711
1899,7208.3,5.585394326809915,48.77836486847568
1900,7098.8,5.585410334742039,48.77837115034704
1901,7180.1,5.585426522538568,48.77837766926931
1902,6848.9,5.585442890199503,48.77838395113908
1903,7319.9,5.585459437724843,48.778390944162986
1904,7934.1,5.585476165114589,48.778397344556886
1905,7822.8,5.5854928925043374,48.7784032708468
1906,8040.4,5.585509979622896,48.77840943418758
1907,7677.3,5.585526347283831,48.77841536047607
1908,7803.6,5.585543254537983,48.77842128676387
1909,7309.4,5.585560341656542,48.77842709452524
1910,7689.8,5.5855774287751,48.77843302081164
1911,7832.3,5.585594695758065,48.77843847299452
1912,8032.8,5.585612142605435,48.77844392517681
1913,7763.4,5.5856294095884,48.77844961440987
1914,7664.2,5.585646676571364,48.77845518511663
1915,7577.9,5.585663943554328,48.77846075582275
1916,7155.1,5.585681030672887,48.7784664450539
1917,6798.5,5.58569793792704,48.77847260838692
1918,6618.0,5.585714845181191,48.778478297616736
1919,7197.6,5.585731752435344,48.778484223897095
1920,6887.1,5.585748839553903,48.778489794600006
1921,7196.7,5.585765746808056,48.77849548382786
1922,8088.2,5.585782474197803,48.77850152863176
1923,8004.9,5.585799381451955,48.7785072178583
1924,7977.3,5.58581664843492,48.77851278855865
1925,8881.6,5.585833735553478,48.77851835925839
1926,8310.4,5.585851182400849,48.77852416700852
1927,8311.6,5.585868269519407,48.77853009328347
1928,8245.6,5.585885356637965,48.77853590103224
1929,8027.6,5.585902623620929,48.77854230140766
1930,7309.4,5.585921509383546,48.7785492944095
1931,7535.8,5.585940215281759,48.77855605035951
1934,8045.9,5.585974929112093,48.778568258477385
1935,8792.3,5.5859918363662455,48.77857442179791
1936,8764.7,5.586008563755993,48.77858070364304
1937,8175.5,5.586026010603362,48.77858686696203
1938,8459.4,5.586043277586327,48.77859314880561
1939,8271.2,5.586061084162509,48.778599430648406
1940,7978.5,5.586078351145474,48.77860583101573
1941,8174.7,5.586095797992843,48.778611994331634
1942,8180.5,5.586113064975808,48.7786187502732
1943,8048.0,5.586129792365554,48.77862538768859
1944,7477.5,5.586147059348519,48.77863214362836
1945,7609.3,5.586164146467078,48.77863925514291
1946,7250.9,5.586181413450042,48.77864648518169
1947,7739.7,5.586198680433007,48.77865347816902
1948,8622.1,5.586215947415971,48.77866047115536
1949,8069.5,5.586233214398935,48.778667464140746
1950,7603.0,5.586250301517493,48.77867433859999
1951,8147.1,5.5862673886360525,48.77868168715885
1952,8194.2,5.586284116025799,48.77868915424174
1953,8365.1,5.586301203144358,48.77869673984862
1954,7352.6,5.586317930534104,48.77870420692927
1955,7737.7,5.586333578737416,48.77871155548375
1956,7715.7,5.586349766533944,48.77871925961229
1957,7332.1,5.586365774466067,48.77872696373964
1958,7834.9,5.586381782398192,48.77873466786582
1959,7835.0,5.586398150059126,48.7787424905158
1960,7495.7,5.586414697584468,48.77875019463959
1961,8302.7,5.586431065245402,48.778758017287146
1962,6576.3,5.586446893313119,48.778765128783874
1963,6031.1,5.586462541516431,48.77877259585436
1964,6505.8,5.586478729312961,48.77878018144862
1965,7379.6,5.58649311846543,48.77878693736756
1966,6241.0,5.586507867346713,48.77879369328559
1973,6605.3,5.586575676227728,48.77877745537582
1974,6581.0,5.586584129854805,48.77876761780749
1975,7564.6,5.586593123075099,48.77875908401172
1976,8302.2,5.586608231685192,48.77874260904079
1977,8698.8,5.58661578599024,48.77873395671576
1978,9109.9,5.586632153651174,48.77871700763637
1979,8955.8,5.586640067685033,48.778708473832
1980,8744.8,5.58664852131211,48.77869922887562
1981,8516.2,5.586657154803592,48.77869010244266
1982,9077.1,5.586665428566263,48.77868097600804
1983,9196.7,5.586674062057744,48.77867184957176
1984,8691.8,5.586681976091604,48.77866260460864
1985,9254.1,5.586690249854272,48.77865324111861
1986,7962.3,5.586699063210162,48.77864340352594
1987,8365.4,5.586708236294861,48.7786334474061
1988,8010.8,5.5867174093795615,48.77862337275902
1989,8215.2,5.586726222735449,48.778613535160495
1990,8546.7,5.586735036091338,48.77860357903473
1991,8424.5,5.586744029311632,48.77859385995767
1992,8235.4,5.58675284266752,48.77858402235337
1993,8065.4,5.586761656023407,48.77857430327252
1994,8354.9,5.586770469379295,48.7785645841898
1995,8072.0,5.586780002192808,48.77855486510519
1996,8014.5,5.586788455819884,48.77854467191687
1997,8154.1,5.586797449040177,48.778535071353886
1998,8440.5,5.586806082531659,48.77852487816155
1999,8067.9,5.586815075751953,48.77851504054372
2000,7916.5,5.58682442870106,48.77850543997507
2001,8600.3,5.586833242056947,48.77849548382786
2002,8243.5,5.586842235277241,48.77848552767869
2003,7887.2,5.586851228497535,48.77847569005316
2004,8100.3,5.586860401582235,48.77846597095133
2005,8943.8,5.586869754531341,48.77845625184763
2006,7368.0,5.586879287344852,48.77844653274205
2007,7334.3,5.586888820158364,48.778437050686
2008,8078.4,5.586898712700688,48.77842780567964
2009,8454.4,5.5869084253786045,48.77841808656855
2010,7738.1,5.5869179581921165,48.77840848598136
2011,7638.1,5.586927311141222,48.77839900391813
2012,7882.6,5.586937203683545,48.77838964037893
2013,7606.9,5.586946736497056,48.7783800397863
2014,8096.2,5.58695536998854,48.778370202140096
2015,8188.8,5.58696274442918,48.77835989038838
2016,8085.9,5.586971018191851,48.77835017126414
2017,8002.9,5.586979471818927,48.77834045213802
2018,7928.8,5.586988285174814,48.778330851535976
2019,7813.0,5.586997278395109,48.778321250932095
2020,8079.8,5.5870057320221855,48.77831165032637
2021,8417.2,5.587014365513667,48.77830204971883
2022,7974.9,5.587023178869555,48.77829233058339
2023,8224.7,5.587032172089849,48.77828272997215
2024,7824.3,5.587040805581331,48.77827324788517
2025,8413.6,5.587049439072814,48.77826352874416
2026,8407.7,5.587058252428702,48.778253809601246
2027,7649.4,5.58706706578459,48.77824420898264
2028,8110.4,5.587075519411666,48.77823460836219
2029,8136.0,5.587084332767554,48.77822500773991
2030,8173.4,5.5870931461234425,48.77821540711578
2031,7926.4,5.587102139343736,48.77820592501608
2032,8039.1,5.587111312428436,48.77819644291458
2033,7438.9,5.587121204970759,48.7781871978639
2034,8182.9,5.587130557919865,48.778177952811525
2035,7670.0,5.587140270597782,48.77816870775745
2036,7463.0,5.587150163140106,48.77815958122802
2037,7871.1,5.587159875818024,48.77815033617056
2038,7469.5,5.587169228767129,48.77814097258497
2039,7985.2,5.587178761580641,48.77813172752408
2040,8376.0,5.587188474258558,48.77812260098794
2041,7610.8,5.587197827207664,48.77811335592366
2042,7812.1,5.587204482190682,48.77810292559269
2043,8112.9,5.587212036495727,48.778092969365645
2044,8008.5,5.587220130393993,48.77808313166317
2045,7653.7,5.5872287638854745,48.77807341248535
2046,8133.9,5.587237217512551,48.77806369330563
2047,8042.7,5.587246390597252,48.7780543297039
2048,7837.9,5.587255563681952,48.77804496610041
2049,7633.7,5.587264377037839,48.77803548396851
2050,8284.2,5.587272830664915,48.77802576478146
2051,7936.7,5.587281464156399,48.77801592706582
2052,7388.8,5.587290277512286,48.7780063264017
2053,8100.4,5.587299090868174,48.77799684426252
2054,7588.4,5.587308084088468,48.77798748064831
2055,7675.6,5.587317796766385,48.77797823555913
2056,7784.3,5.587326969851086,48.777968871941454
2057,7878.9,5.587335783206973,48.77795950832203
2058,7111.9,5.587344776427267,48.77794990764713
2059,7539.3,5.587353589783155,48.77794042549727
2060,7678.1,5.587362762867855,48.77793094334563
2061,7964.3,5.587371396359338,48.77792122413833
2062,7891.4,5.587380209715226,48.77791174198306
2063,7416.5,5.58738920293552,48.77790214129903
2064,8016.1,5.587398016291408,48.77789265914016
2065,7063.6,5.587407009511701,48.77788305845247
2066,7616.8,5.587416182596401,48.77787357628999
2067,8096.5,5.587425175816695,48.77786409412571
2068,7699.5,5.587433989172583,48.77785449343256
2069,7435.8,5.5874429823928775,48.777845011264695
2070,7390.0,5.587451795748765,48.777835410567896
2071,7574.2,5.587460788969059,48.777825809869256
2072,8014.2,5.587469782189353,48.77781620916879
2073,8229.3,5.587478775409648,48.77780660846648
2074,7632.9,5.587486329714693,48.77779677070789
2075,7089.3,5.587491006189246,48.77778574767489
2076,8474.6,5.587498920223105,48.7777772137122
2077,7510.0,5.587510431545081,48.77776867974805
2078,8096.1,5.587520144222999,48.77775990872783
2079,7737.8,5.587529317307699,48.77775101917875
2080,8186.2,5.587538670256805,48.777742129628095
2081,8287.4,5.587547663477099,48.77773312154849
2082,8234.2,5.587556117104175,48.77772399493988
2083,7445.5,5.587565110324469,48.77771427569251
2084,8088.7,5.587573923680357,48.77770455644327
2085,7291.1,5.58758255717184,48.7776949557196
2086,6709.1,5.587590830934509,48.777685236466624
2087,6911.2,5.587599284561586,48.77767575426677
2088,6971.0,5.5876077381886615,48.77766639059267
2089,7278.2,5.587616191815739,48.777657026916806
2090,6835.4,5.587625005171627,48.77764790029436
2091,7056.5,5.587634178256327,48.77763889219786
2092,7730.9,5.58764317147662,48.77762988409973
2093,7571.4,5.587651625103696,48.77762052041706
2094,7185.8,5.587659898866367,48.77761103820499
2095,7336.7,5.587668352493442,48.77760143746344
2096,7200.3,5.587677165849332,48.77759183672005
2097,6811.5,5.587685619476408,48.77758235450256
2098,7674.5,5.587693893239078,48.77757287228329
2099,7258.8,5.587702526730561,48.77756339006221
2100,7763.5,5.587711160222042,48.77755390783936
2101,7141.4,5.587719613849119,48.77754442561469
2102,7694.3,5.587728427205007,48.77753506191609
2103,7611.0,5.587737240560895,48.77752534263215
2104,7635.7,5.587745694187971,48.777515623346325
2105,8181.8,5.587754147815048,48.77750590405861
2106,7970.3,5.587762781306529,48.77749618476902
2107,7594.0,5.587771234933607,48.7774863469496
2108,7781.0,5.587780767747118,48.77747698324016
2109,8350.1,5.587789581103007,48.77746726394497
2110,7817.0,5.587798394458894,48.7774575446479
2111,7178.3,5.587807387679188,48.777447943877
2112,7350.1,5.587816560763888,48.77743822457619
2113,7716.6,5.587825374119776,48.7774285052735
2114,6424.5,5.587833827746851,48.777418667440806
2115,7504.3,5.587841741780711,48.77740847402176
2116,7406.4,5.587850015543381,48.77739851765699
2117,7494.3,5.587858289306051,48.77738856129023
2118,7335.0,5.587866742933128,48.77737872344972
2119,7308.4,5.587875736153422,48.7773690041355
2120,6744.6,5.58788454950931,48.77735916629114
2121,7090.9,5.5878930031363865,48.77734932844486
2122,7164.4,5.587901456763462,48.77733949059666
2123,7238.6,5.587909910390539,48.77732977127485
2124,7105.6,5.587918004288802,48.77731993342281
2125,6853.9,5.58792645791588,48.777310451153966
2126,7561.9,5.5879347316785495,48.777300731826536
2127,7243.7,5.587943365170033,48.77729113102564
2128,7134.0,5.587951998661514,48.77728153022291
2129,7424.6,5.587960632152996,48.77727192941833
2130,7618.3,5.587969265644479,48.77726268419738
2131,7313.2,5.587978079000367,48.777253438974725
2132,7094.5,5.587986892356256,48.777244193750384
2133,6907.9,5.587995885576548,48.77723459293867
2134,6754.2,5.588005058661249,48.77722522918226
2135,6906.1,5.588013872017137,48.77721562836693
2136,7903.6,5.588023224966243,48.777206264607
2137,6800.4,5.588032937644161,48.77719690084532
2138,6853.8,5.58804211072886,48.777187537081886
2139,7087.0,5.588050924084747,48.77717805478802
2140,7152.9,5.588059917305042,48.77716857249237
2141,7516.7,5.588069270254148,48.77715909019493
2142,6886.0,5.588078083610036,48.77714948936694
2143,7096.0,5.588086357372706,48.77713977000835
2144,7186.2,5.58809409154216,48.77712993211907
2145,7053.4,5.588102005576018,48.77712009422787
2146,7036.2,5.5881099196098765,48.77711025633474
2147,7183.4,5.58811801350814,48.77710041843967
2148,7010.1,5.5881261074064055,48.77709058054269
2149,7115.0,5.588134381169076,48.777080861172685
2150,7589.7,5.588142834796152,48.77707126032974
2151,7266.6,5.588151108558823,48.77706142242703
2152,7149.5,5.588159382321494,48.77705170305138
2153,6875.9,5.588167476219757,48.77704174661585
2154,6966.6,5.588176649304457,48.77703179017833
2155,6853.9,5.588185462660345,48.77702183373884
2156,6471.3,5.5881939162874215,48.777011521710136
2157,6841.3,5.588202190050091,48.77700132820843
2158,6408.3,5.588210643677169,48.77699101617552
2159,6697.8,5.588219097304244,48.77698082266964
2160,7069.8,5.588227191202509,48.776970629161696
2161,7387.1,5.588235285100774,48.77696055418088
2162,6662.6,5.588243558863445,48.77695036066881
2163,6819.2,5.588252192354926,48.77694040421317
2164,7112.2,5.588261005710814,48.77693044775555
2165,7132.6,5.588269459337892,48.776920254237375
2166,6753.4,5.588277912964967,48.77691029777576
2167,6956.6,5.588286726320855,48.77690034131217
2168,7313.5,5.588295539676743,48.77689038484661
2169,7308.5,5.5883041731682255,48.77688042837907
2170,7354.7,5.588312626795301,48.77687035338016
2171,7075.8,5.588320900557972,48.77686015984977
2172,7273.7,5.588329354185048,48.77685008484678
2173,7083.3,5.588338167540937,48.77684012837125
2174,6385.5,5.588346801032419,48.77683005336424
2175,7104.7,5.588355794252713,48.776820096884734
2176,6917.9,5.588364787473006,48.7768100218737
2177,7039.7,5.588373780693301,48.77680018391981
2178,7013.9,5.588382773913595,48.77679034596397
2179,6487.7,5.588391946998296,48.7767803894766
2180,7070.5,5.588401120082994,48.7767705515169
2181,6629.4,5.588410113303289,48.77676059502559
2182,6577.6,5.588419286387987,48.77675063853231
2183,6319.7,5.588428639337094,48.77674080056678
2184,6418.9,5.588437632557388,48.77673084406957
2185,6778.5,5.588446086184464,48.77672065051085
2186,6797.9,5.588455259269164,48.77671081253945
2187,6891.7,5.588464432353863,48.7767009745661
2188,6938.4,5.588473605438564,48.776691018060994
2189,6576.4,5.58848295838767,48.776680705964345
2190,6624.3,5.588492311336775,48.77667027533568
2203,9247.7,5.588427740015065,48.7765890822999
2204,9306.5,5.588420365574423,48.776597379404464
2205,7344.5,5.588410652896506,48.77660757298821
2206,7010.7,5.588400580489776,48.77661871480993
2207,7022.5,5.588390328218642,48.77662961956922
2208,7074.3,5.588380435676319,48.77664040579618
2209,7138.9,5.588370543133995,48.77665131055077
2210,6912.7,5.588360650591672,48.77666233383288
2211,6848.1,5.588350758049348,48.77667323858268
2212,7044.0,5.588340685642619,48.77668402480028
2213,6663.9,5.588330793100295,48.77669492954538
2214,6983.8,5.588321080422379,48.77670583428812
2215,7249.8,5.588311187880056,48.77671673902848
2216,7453.1,5.588301475202137,48.77672776229622
2217,6910.7,5.58829176252422,48.77673866703182
2218,7253.6,5.588281869981897,48.77674957176506
2219,7686.0,5.588271977439573,48.77676047649592
2220,7654.5,5.588261905032844,48.776771262694766
2221,7209.8,5.58825201249052,48.77678228595054
2222,7178.3,5.588242479677009,48.7767931906743
2223,7594.1,5.588232407270279,48.77680397686612
2224,7273.3,5.588222334863551,48.77681488158516
2225,7706.6,5.588212442321227,48.77682578630184
2226,7439.8,5.588202549778904,48.77683669101614
2227,7037.4,5.58819265723658,48.77684771425755
2228,6828.0,5.588182764694257,48.7768586189671
2229,6793.4,5.588172872151934,48.77686952367426
2230,7003.7,5.58816297960961,48.77688054690846
2231,7269.9,5.588153266931693,48.77689145161087
2232,7124.1,5.588143194524964,48.77690223778158
2233,7220.7,5.588133301982641,48.77691314247928
2234,7290.2,5.588123589304722,48.77692392864533
2235,7249.8,5.588113696762399,48.77693483333832
2236,6830.2,5.588103804220076,48.77694573802894
2237,7383.3,5.5880939116777535,48.7769567612464
2238,6985.0,5.588085458050676,48.77696837710734
2239,7090.9,5.588077364152413,48.77697987443643
2240,6925.8,5.588068910525336,48.77699125323377
2241,7109.8,5.588060097169448,48.77700263202853
2242,6593.5,5.5880514636779655,48.77701412934978
2243,7467.3,5.588042830186483,48.77702550813935
2244,7513.5,5.588034196695001,48.77703688692635
2245,7720.0,5.588025203474707,48.77704802865279
2246,7004.6,5.588012612966296,48.77705798508709
2247,7067.8,5.588002180830754,48.77706877122201
2248,7267.8,5.587993547339273,48.77708014999919
2249,6831.7,5.587982935339326,48.77709105465824
2250,7207.4,5.587974481712249,48.777102314901526
2251,7380.5,5.587965848220768,48.777113693671104
2252,7462.6,5.587955595949632,48.77712447979407
2253,7796.6,5.587945883271714,48.77713538444348
2254,8234.2,5.587935990729391,48.77714628909054
2255,8849.7,5.587926098187068,48.77715683814903
2256,8146.0,5.587915486187121,48.777167979848834
2257,7840.8,5.587904874187174,48.77717900301749
2258,7957.6,5.587894262187227,48.777190618827
2259,8028.5,5.587884009916093,48.77720235316246
2260,7292.8,5.5878733979161455,48.77721396896656
2261,7887.2,5.587862965780603,48.77722558476799
2262,7912.1,5.587852533645064,48.77723731909527
2263,7580.9,5.587841921645117,48.77724881636277
2264,8191.7,5.5878313096451695,48.777260432156126
2265,7840.3,5.587820877509629,48.77727204794679
2266,7573.1,5.587810445374088,48.77728378226321
2267,8067.7,5.58779983337414,48.77729527952007
2268,7725.9,5.5877892213741935,48.777306776774296
2269,8095.3,5.587778789238652,48.77731839255424
2270,7128.9,5.587768177238707,48.77733000833151
2271,8553.2,5.587757745103165,48.77734162410607
2272,7778.2,5.587746953238812,48.777353239877954
2273,7654.2,5.587736521103272,48.77736485564715
2274,8398.9,5.58772608896773,48.77737647141366
2275,7922.5,5.587715656832189,48.77738808717748
2276,7363.3,5.5877050448322425,48.77739970293861
2277,7766.6,5.587694792561108,48.77741120016892
2278,7803.3,5.58768418056116,48.77742281592471
2279,7927.7,5.587674288018837,48.77743407609356
2280,8207.8,5.587664215612108,48.77744498067573
2281,7566.5,5.587654143205379,48.777455885255534
2282,8009.2,5.58764407079865,48.77746726394497
2283,7960.7,5.5876339983919205,48.77747828704791
2284,7200.4,5.587623925985191,48.77748931014842
2285,7456.5,5.587613853578461,48.77750068883029
2286,7536.6,5.58760342144292,48.77751171192588
2287,7857.0,5.587593528900597,48.7775229720748
2288,8072.8,5.587583276629463,48.77753411369335
2289,7695.9,5.587573204222733,48.77754525530943
2290,7573.8,5.587563131816004,48.77755627839523
2291,8072.7,5.587553059409276,48.77756742000639
2292,8124.4,5.587542987002546,48.77757856161507
2293,7589.7,5.58753273473141,48.77758994027671
2294,7817.2,5.587522482460275,48.77760108188039
2295,7944.9,5.58751223018914,48.777612104953946
2296,7396.6,5.587501977918005,48.77762348360797
2297,7629.5,5.587491905511276,48.77763462520421
2298,7903.8,5.587482012968953,48.77764588532555
2299,7769.5,5.5874721204266296,48.77765714544437
2300,7797.1,5.587461868155494,48.77766816850561
2301,7321.9,5.587451795748765,48.77767919156443
2302,7511.2,5.58744154347763,48.77769045167578
2303,7870.3,5.587431291206494,48.77770159325716
2304,8253.6,5.587421398664171,48.77771261630864
2305,7578.8,5.587411506121848,48.77772375788509
2306,7889.8,5.587401253850714,48.7777347809317
2307,8387.7,5.587390821715172,48.77774580397589
2308,7440.2,5.587380929172849,48.7777570640723
2309,8182.5,5.587371036630525,48.777768205638885
2310,7775.9,5.58736078435939,48.77777946573027
2311,7584.8,5.587350711952661,48.77779072581912
2312,7860.9,5.587340459681526,48.777801630323815
2313,7873.5,5.587330567139203,48.77781277188051
2314,8744.7,5.587320494732474,48.7778240319619
2315,8114.4,5.587310242461339,48.77783517351362
2316,8086.0,5.587300349919016,48.77784631506288
2317,7709.3,5.587289917783473,48.77785745660966
2318,8133.2,5.58728002524115,48.77786871668102
2319,8029.9,5.587269772970016,48.77787985822283
2320,7678.6,5.587259700563286,48.77789111828917
2321,8583.0,5.587249448292152,48.77790214129903
2322,7782.8,5.587239196021016,48.77791328283341
2323,8281.6,5.587229303478693,48.77792442436533
2324,8148.4,5.587219231071964,48.77793580294856
2325,7977.8,5.587208978800828,48.77794706300235
2326,8100.5,5.587198906394099,48.77795820452677
2327,8513.2,5.587188654122964,48.77796934604872
2328,8461.1,5.587178581716235,48.777980606094985
2329,8083.5,5.5871683294451,48.77799162908519
2330,8440.1,5.587158077173964,48.77800277059973
2331,8446.7,5.587148004767236,48.778013912111774
2332,8782.1,5.587137932360506,48.77802505362136
2333,7896.7,5.587127859953776,48.77803631365512
2334,8356.7,5.587117787547047,48.77804745515974
2335,8335.4,5.587107895004724,48.77805871518847
2336,7884.6,5.587097642733589,48.77806973816154
2337,7861.1,5.587087210598048,48.77808099818528
2338,7721.0,5.587077138191319,48.77809213967997
2339,7562.8,5.58706706578459,48.778103399698686
2340,7958.5,5.587056993377861,48.77811465971488
2341,8165.9,5.587046561242319,48.77812568267565
2342,7531.1,5.587036668699996,48.77813694268685
2343,7583.0,5.587026596293267,48.77814820269552
2344,8251.0,5.587016523886538,48.77815934417529
2345,8409.6,5.587006271615403,48.77817036712624
2346,8056.1,5.586996019344268,48.7781815086011
2347,8956.1,5.586985946937538,48.77819265007349
2348,8355.1,5.586976054395215,48.778203910069664
2349,8157.1,5.586965981988485,48.778215170063305
2350,8893.4,5.586955909581757,48.77822631152822
2351,8280.3,5.586945657310621,48.77823745299066
2352,8391.7,5.586935225175081,48.778248357398304
